Player,Pos,Squad,Age,Min,Goals,SoT%,G/Sh,ShoDist,PasTotCmp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasCrs,TI,SCA,GCA,Tkl,TklWon,TklDri%,Blocks,Int,Clr,Err,Touches,TouAtt3rd,TouAttPen,CPA,Crs,PKwon,PKcon,Recov,AerWon%,Rankings
Anthony Martial,FW,Manchester Utd,27,458,2.169572578739057,0.455,0.7747683139798567,-0.800488671138755,0.805,0.897,0.848,0.33299999999999996,4.711119635598465,1.22506379689883,0.24037282435660431,0.9415661316797611,-0.6788143132341401,-0.22947703571628328,-0.3576106385594152,0.7879868300370945,4.903447769214794,-1.4055287624702086,-1.3309936317381292,0.0,0.22259425731894758,-0.6730272261206062,-0.49928459815728415,-0.37863844029377736,0.42554188527800985,2.0454420691705413,3.0172370919260327,1.6108707175216477,-0.22947703571628328,8.175070446708059,-0.2814031501226062,-1.148253328378341,0.625,10
Martinelli,FW,Arsenal,21,1726,1.0420565608078614,0.34600000000000003,0.3209536666206853,-0.1254034310476454,0.7290000000000001,0.851,0.8,0.484,-0.34619012511426894,0.08544948555535684,-1.0826765718839342,-0.11873082146531082,-0.39278065949898383,0.3439283406330753,-0.4995965748019172,0.027638010204884482,0.17486584207256672,-0.9928509932764525,-0.9405783669883037,0.25,-0.8726666719561048,-0.9926463429095165,-0.8341832192339494,-0.37863844029377736,-1.0863511647006654,0.17313951955940685,0.7450374250824594,1.1849280992465887,0.3439283406330753,-0.2776673809526785,-0.2814031501226062,-1.18984440534442,0.2,17
Iñigo Martínez,DF,Athletic Club,31,810,-0.7910146123601988,0.14300000000000002,-0.8589644165131605,-0.25667000550980545,0.85,0.893,0.903,0.701,-0.7154074347719397,-0.5559885795467757,0.8203542637631547,-0.771217016584393,-0.6788143132341401,-0.6656831385257566,-0.5330579297129935,-0.6920977576650262,-0.4948752557352727,-0.5261684789783283,-0.8030431889646117,0.5,0.14982136356649187,1.4136783754761788,1.5672343445757062,-0.37863844029377736,0.6839979577528805,-1.059729781524571,-0.5210304859742886,-0.7099890369358006,-0.6656831385257566,-0.2776673809526785,-0.2814031501226062,0.8567501589917365,0.667,86
Lautaro Martínez,FW,Inter,25,1675,2.4470723930689577,0.384,0.5024795255643538,-0.4441936833128915,0.7240000000000001,0.748,0.797,0.767,-0.10667279456261224,-0.12299531083481573,-1.0758543860915362,-0.5604397763446936,-0.6788143132341401,-0.6848799234114754,-0.5502492363621695,-0.3356606810248675,0.024425616434222207,-1.0710680676924818,-1.0834228406627864,0.33299999999999996,-0.6503182679633207,-0.8833646180431691,-0.7813635839171965,0.1346750062088198,-1.338999017579796,-0.47928304766099494,0.3575457642807847,-0.09979743673975507,-0.6848799234114754,0.30014663771427935,-0.2814031501226062,-1.2587910552591237,0.462,23
Lisandro Martínez,DF,Manchester Utd,25,1568,-0.5027601622064022,0.25,1.4101088202826966,-0.05039395992641125,0.867,0.937,0.9359999999999999,0.483,-0.7154074347719397,-0.9556567194425891,-0.3482445326707114,-0.8749039605548288,-0.6788143132341401,-0.7822237518764553,-0.5397706480565309,-1.0814365270675332,-0.962639546604153,-0.3796126326023959,-0.5210696570287556,0.7929999999999999,0.2140177318508773,0.046584190675244115,0.7679625657300138,-0.37863844029377736,-0.4158191373536162,-1.2064458435613576,-0.9391397486683979,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,-0.2814031501226062,-0.41486540233183394,0.5529999999999999,10
Adam Maruši?,DF,Lazio,30,1918,-0.7910146123601988,0.545,-0.8589644165131605,1.4873001980588947,0.8640000000000001,0.924,0.87,0.621,-0.549278895546408,-1.028205463920959,-0.6533523582776178,-0.9527175454399319,-0.45358890887881176,-0.6770786871721919,0.3282947088691625,-1.05834854477787,-0.8010127724817652,-0.8756006282784022,-0.72967364217288,0.579,-1.0935845639770574,-0.43016114653062465,-0.3479949041092091,-0.37863844029377736,-0.8845234487497592,-0.9774032311529212,-0.9082728057055629,-0.6105174135461776,-0.6770786871721919,-0.2776673809526785,-0.2814031501226062,-0.8413757006739959,0.59,31
Eliot Matazo,MFFW,Monaco,20,536,-0.7910146123601988,1.0,-0.8589644165131605,1.9936141281272268,0.8290000000000001,0.8220000000000001,0.902,0.769,-0.7154074347719397,-1.1619818173757055,0.8500406654873316,-0.7167037606751192,-0.6788143132341401,-0.7822237518764553,-0.5663474541492592,-0.8633209778593056,-0.962639546604153,0.0875993392160713,-0.5331580745617313,0.33299999999999996,1.4362868030692093,0.4665818957331984,0.3109834208102885,-0.37863844029377736,0.6023024734537461,-0.7601447301526204,-1.0282216695611395,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,5.922839299050775,1.0619140264951552,0.231,61
Nemanja Mati?,MF,Roma,34,1223,-0.4214455380828864,0.375,0.3209536666206853,0.005863143414514692,0.848,0.9390000000000001,0.862,0.632,-0.350658167782244,-0.3592761384853815,0.7538625226773907,-0.45048366822572544,-0.5022066576521614,-0.652411732917099,-0.5362822105678552,-0.4368423921930981,-0.14588616873230315,0.276248688580392,-0.006506346849537819,0.591,-0.30484588651972816,0.1472196770405335,-0.43031988994065606,-0.37863844029377736,-0.1040439321276509,-0.6439771390286425,-0.65871443769206,-0.46484801249072805,-0.652411732917099,-0.2776673809526785,-0.2814031501226062,0.6870280223742786,0.5,11
Joël Matip,DF,Liverpool,31,642,-0.7910146123601988,0.0,-0.8589644165131605,-3.219544114798565,0.846,0.862,0.9159999999999999,0.618,-0.7154074347719397,-0.6754366943949589,1.3062298453484302,0.20843187953300454,-0.6788143132341401,-0.6886546103162086,-0.5128918881470993,-0.27011442412322545,-0.962639546604153,0.5266999398365851,0.08195785062090268,0.615,-0.34168360972652223,1.7924684667214825,2.992557678340243,7.121174843498063,2.0169121438542414,-0.8050602049147563,-0.6698697678866914,-0.41281368855371814,-0.6886546103162086,-0.2776673809526785,-0.2814031501226062,1.8158814516967132,0.364,2
Azor Matusiwa,MF,Reims,24,1331,-0.7910146123601988,0.4,-0.8589644165131605,1.7685857147635238,0.843,0.848,0.9,0.799,-0.7154074347719397,-0.5920394032711795,0.15916974735026712,-0.7276222809927223,-0.6788143132341401,-0.7822237518764553,-0.5534554656543731,-0.5016101698665275,-0.6003386751846391,0.3442244215164122,0.6454399293858721,0.6970000000000001,-0.220387369302337,0.7784532034262157,-0.06185335603051289,-0.37863844029377736,-0.44117688140357686,-0.8614107028614628,-1.0066155537764854,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,-0.2814031501226062,0.4449160665859222,0.486,116
Neal Maupay,FW,Everton,26,712,-0.15620705921251182,0.43799999999999994,-0.31438683968215475,-0.42544131553258296,0.747,0.853,0.763,0.6,-0.7154074347719397,-0.17488289863176124,-0.9370756238527037,-0.676070108248909,-0.6788143132341401,-0.7038802471150368,-0.4802758415554925,-0.4840892281009356,-0.962639546604153,-0.5512581676627324,-0.6393731589525966,1.0,-0.5532962340927962,-0.7929091901494167,-1.0175467200744905,-0.37863844029377736,-0.6854736922951495,0.26104287139198096,0.795102141546871,0.017327355432706915,-0.7038802471150368,-0.2776673809526785,-0.2814031501226062,-0.6488171493689261,0.303,77
Eric Maxim Choupo-Moting,FW,Bayern Munich,33,837,2.9890102919266255,0.435,1.863923467641868,-0.894250510040298,0.753,0.816,0.78,0.625,0.9596128379068026,0.5573684981653195,-0.40660213832693454,0.4477149612709569,-0.27330095079270667,-0.6694425131499727,-0.5663474541492592,1.0141473235519394,1.2595837707201463,-0.5832201247721109,-0.1698123059899233,1.0,-0.4715027268763414,-1.2848978955723134,-0.7848582521389891,-0.37863844029377736,-0.737887289051947,0.39835427838919957,1.7695103431276185,-0.3517961183022,-0.6694425131499727,-0.2776673809526785,-0.2814031501226062,-0.9502706644073511,0.516,1
Borja Mayoral,FW,Getafe,25,1624,0.3222439537510158,0.25,0.4117165960925197,-0.5754602577750519,0.74,0.833,0.711,0.757,-0.7154074347719397,-0.7429529621203396,-1.0555418967493064,-0.6836035078366546,-0.46981512335515013,-0.4598843147034803,-0.5406870896459353,-0.6938233178880948,-0.962639546604153,-1.1886941987376394,-1.1953413404074953,0.4,-1.0154740307113024,-1.2331300199672244,-0.9126112418083189,-0.37863844029377736,-1.320629461939825,-0.616295039763019,0.011489025807694,0.03684440148148583,-0.4598843147034803,0.4374842061905389,-0.2814031501226062,-1.2276445130124838,0.3,84
Noussair Mazraoui,DF,Bayern Munich,25,556,-0.7910146123601988,0.0,-0.8589644165131605,0.45591997014192154,0.865,0.8959999999999999,0.8859999999999999,0.526,4.786196103091137,2.0683802716232615,1.9292805128439308,0.9912792540772735,1.0970636952078734,0.33678336372520984,3.20321764531703,0.7506381792018136,2.0109830219017435,2.538477811739393,3.1905963277904603,0.667,0.45135886513877216,1.1596134678325014,1.4563637999128827,-0.37863844029377736,2.8336819463062173,1.405793117011026,0.2796200568929397,-0.31782752889613586,0.33678336372520984,-0.2776673809526785,-0.2814031501226062,0.6565657685200308,0.47100000000000003,1
Kylian Mbappé,FW,Paris S-G,24,1468,3.21155944209143,0.5,0.5024795255643538,-0.18166053438857133,0.799,0.838,0.8009999999999999,0.531,-0.19447903438844674,0.2362909124673663,-0.7165610651995357,1.0067012482909976,0.09888839431160876,-0.22687323185315403,-0.5246015494035087,0.19607982629151913,0.18707340265184513,-1.2365245626226662,-1.2250635206044782,0.16699999999999998,-1.3587058301243593,-1.1130906135913912,-0.9429195815800198,-0.37863844029377736,-0.7813318388223405,0.7187569675848586,1.9941955470722197,2.30702324604987,-0.22687323185315403,0.5134812413365484,-0.2814031501226062,-1.490274334889817,0.545,7
Chancel Mbemba,DF,Marseille,28,1925,-0.3214219081096501,0.313,0.3209536666206853,-0.9880123489418411,0.8420000000000001,0.895,0.897,0.642,-0.7154074347719397,-1.0808488384267083,-0.40038017955602107,-0.6300192869927496,-0.3742627664617143,-0.49022553504900207,-0.45301372018891,-1.0477727407497328,-0.8731734130495384,-0.8816851288313275,-0.7049329177809615,0.833,-0.8978229709956171,-0.2658551079036521,-0.11646440540445448,-0.37863844029377736,-0.9009695544952041,-0.8881844423404132,-0.7187691785882789,-0.4126593117493639,-0.49022553504900207,0.22510585606921982,-0.2814031501226062,-0.9351714548041498,0.69,38
Weston McKennie,MFDF,Juventus,24,1052,-0.3613729984427529,0.5,0.3209536666206853,-1.325554968987396,0.804,0.845,0.85,0.737,-0.17021525908541338,-0.44088547405524536,-0.595467967347562,-0.5161324434709932,0.31842896954829303,-0.26014758560440004,-0.08866636767830155,-0.6105191096666198,-0.6679625953049708,-0.4926200219715248,-0.8013095113958774,0.625,0.1256216684584855,-0.03288952764289835,-0.2770134590021909,1.0925022832854339,-0.6216256669429774,-0.2629804410380266,-0.29404796769226454,-0.48977096576238616,-0.26014758560440004,-0.2776673809526785,-0.2814031501226062,-0.6683447100060538,0.429,8
Dwight McNeil,FWDF,Everton,23,981,0.13045934857997069,0.154,0.5024795255643538,0.3246533956797608,0.723,0.833,0.816,0.479,0.4538936229696011,0.4073334482279868,-0.7152795794142842,0.24547915026756228,0.7680465412483057,1.9864662992450244,-0.3839352977303553,0.7302672864655712,0.33648896765220343,0.8379685075456698,1.086394133755292,0.556,0.7567709836281192,-0.2422228720020596,-0.27925449683991604,-0.37863844029377736,-0.36752073412907943,0.41506731989276435,-0.219972966909433,-0.07097764998227955,1.9864662992450244,-0.2776673809526785,-0.2814031501226062,-0.15392975519727542,0.267,77
Scott McTominay,MF,Manchester Utd,26,753,-0.7910146123601988,0.429,-0.8589644165131605,-0.5567078899947434,0.809,0.828,0.872,0.667,-0.7154074347719397,-0.6286375334480346,-0.25183601089584173,-0.9055190359929872,-0.6788143132341401,-0.6454647561298911,-0.5272826011345902,-0.315014038256843,-0.962639546604153,0.9964840625745349,1.7495140224021717,0.6,-0.029677045932998407,0.706160140759052,2.2559385182686365,-0.37863844029377736,-0.0033459564900322836,-0.3295048620603005,-0.11709615291049777,-0.4928159308899305,-0.6454647561298911,-0.2776673809526785,2.8359851346272715,0.8874560141177816,0.588,10
Birger Meling,DF,Rennes,28,530,-0.7910146123601988,0.0,-0.8589644165131605,-3.219544114798565,0.865,0.89,0.877,0.774,-0.7154074347719397,-0.8041547639921564,2.140137485931037,1.2065647170865796,0.3109026051499349,0.18118531509385788,3.2771365584227516,-0.30056749189592896,1.2470051481692541,1.14642436890998,1.1629609469896025,0.625,1.0858545158657842,3.632464235489199,1.3136048291819367,-0.37863844029377736,2.447429230672395,1.4185510671041512,-0.23757760186405227,-0.2728769409463063,0.18118531509385788,-0.2776673809526785,-0.2814031501226062,1.8220906234582623,0.5710000000000001,49
Nuno Mendes,DFMF,Paris S-G,20,896,-0.2865693245910548,0.8,0.9562941729235254,-1.1005265556236925,0.846,0.885,0.8909999999999999,0.696,2.1295437994652913,0.9546291010760911,0.030548146152543417,0.5063010962783153,0.009933017048895307,-0.15967268725446973,0.5006331433970417,0.2539945583893789,0.5750596238657864,0.827497639605255,1.2723334298277151,0.769,-0.3137597318648457,0.12254122244104447,-0.3382768830836466,-0.37863844029377736,0.2863947573242266,0.9954289296339257,0.7141159008410111,0.963043735923149,-0.15967268725446973,-0.2776673809526785,-0.2814031501226062,0.06731671800887098,0.667,7
Thiago Mendes,DFMF,Lyon,30,1483,-0.7910146123601988,0.2,-0.8589644165131605,1.4310430947179686,0.852,0.919,0.922,0.575,-0.4575777342449782,-0.748247391683331,0.5353538850549978,-0.8541516405442185,-0.6788143132341401,-0.7127837493159949,-0.5167590618363029,-0.9067116051310352,-0.8232823190173966,-0.2290686651955055,-0.37852740659103024,0.9259999999999999,-0.5828087963079253,0.9449024051591809,-0.024374519842537086,1.7085362612643216,-0.15233334273631208,-0.9443895505420146,-0.9118720804470148,-0.65485372039752,-0.7127837493159949,-0.2776673809526785,0.5100308951965636,-0.4462353024417229,0.605,20
Brais Méndez,MF,Real Sociedad,26,1451,1.3894683958328211,0.395,0.7747683139798567,0.5871865446040816,0.7979999999999999,0.8959999999999999,0.804,0.612,0.11905930905394975,0.1296596807096395,-0.24670668813018415,-0.12314062397607867,-0.274774528577407,0.4302045951496411,-0.5241124519667907,-0.03169125395444948,0.2242819357709896,-0.0707483880668264,-0.05387023123154974,0.5,-0.5994277587958812,-0.8020640454536332,-0.7826532442588283,0.3324298074458644,-0.6254947036927367,0.03115223054949787,-0.48177647500474796,-0.4751921312780068,0.4302045951496411,-0.2776673809526785,-0.2814031501226062,-0.7257447131200393,0.5,62
Ferland Mendy,DF,Real Madrid,27,1127,-0.7910146123601988,0.0,-0.8589644165131605,-1.8506212668360367,0.915,0.95,0.889,0.909,-0.2630425180236595,-0.13252165857299017,-0.03474065407941491,-0.41671414948430946,-0.6788143132341401,-0.5994739314733268,0.5646961606410222,-0.3050706762787498,-0.473632108541663,-0.43975177843717334,-0.5031032866935876,0.611,-0.947243159446655,0.00812001602146292,-0.49910772895998806,-0.37863844029377736,-0.1549344305359727,0.08792190817571327,-0.7949227258420414,-0.5165180533776341,-0.5994739314733268,-0.2776673809526785,-0.2814031501226062,-0.2991691235584954,0.5379999999999999,4
Mikel Merino,MF,Real Sociedad,26,1285,-0.43927688641377616,0.41700000000000004,-0.4959126986258233,-0.06914632770671945,0.762,0.8390000000000001,0.8170000000000001,0.47600000000000003,1.7146458529313944,0.2357468374752096,0.7098545965138275,0.14223566981395724,-0.17455478924170462,-0.5017347765534436,-0.5529939625642839,0.029306197657003177,0.7260772388955966,0.42554593617672315,0.43382125478813244,0.581,-0.04699258110364216,-0.2162907699820245,0.07655875682058286,-0.37863844029377736,-0.3077478413015316,-0.28186310440498846,-0.13303909806310238,-0.5615169951760364,-0.5017347765534436,-0.2776673809526785,-0.2814031501226062,0.3063071411372644,0.6759999999999999,62
Lionel Messi,MFFW,Paris S-G,35,1577,2.0750790962076717,0.425,0.3209536666206853,0.11837735009636657,0.8009999999999999,0.875,0.828,0.679,1.5879747693333843,0.6560502965178827,0.6546433127679663,2.4622965365443186,-0.5614171779265434,-0.0666346914596871,-0.5492488398224518,0.931891416899798,1.7894226846795225,-0.9132604285268157,-0.7229086691154923,0.467,-1.1809438011695772,-1.2848978955723134,-1.0175467200744905,-0.37863844029377736,-0.39116920925918314,0.6227345693558163,0.5192099478832325,0.3788373187722983,-0.0666346914596871,-0.2776673809526785,-0.2814031501226062,-1.379985468108984,0.0,7
Junior Messias,FWDF,Milan,31,879,0.23738806759691858,0.41200000000000003,0.23019073714885094,-0.01288922436579351,0.727,0.818,0.785,0.469,0.734579087342144,-0.12128291219943309,-0.4535868197450512,-0.6742156011131492,-0.3277804065597375,-0.08417332037312314,-0.4241207239328835,0.7183822358122035,1.0358445630031947,-0.294736580155428,0.025329565954928912,0.5,0.3578944021940904,-0.6313309199770826,-0.1728101510057404,-0.37863844029377736,-0.4385841247842592,0.45312731299335746,0.4486913605968851,0.5613013125056381,-0.08417332037312314,-0.2776673809526785,-0.2814031501226062,-0.4693187147322764,0.43200000000000005,45
Thomas Meunier,DF,Dortmund,31,566,-0.7910146123601988,0.0,-0.8589644165131605,1.7498333469832148,0.741,0.843,0.76,0.586,-0.7154074347719397,0.710455528068245,1.8256640514663538,2.603334016449207,3.6279251767618295,1.022040578491976,3.695310521546408,1.3143263542913954,-0.962639546604153,1.9597603837473774,1.2103932571025913,0.643,1.1355111300931082,2.2551955342041983,1.5416924000425327,-0.37863844029377736,2.5992542483786356,2.2838345229523074,0.2419965331497458,-0.32475617744807334,1.022040578491976,-0.2776673809526785,-0.2814031501226062,2.4527256960630557,0.7,19
Arkadiusz Milik,FW,Juventus,28,986,1.9593889039145664,0.552,1.0470571023953594,-0.612964993335669,0.7809999999999999,0.8440000000000001,0.8290000000000001,0.5379999999999999,-0.13372166517536188,-0.3360464459755439,-0.9983772409593465,-0.4287632575290233,-0.6788143132341401,-0.6255611903189052,-0.5663474541492592,-0.34521955141119703,-0.01943421364247009,-0.8860534440092943,-0.7395684169402094,0.5,-0.6444696220074685,-1.2848978955723134,-0.511387354320015,-0.37863844029377736,-0.8791921573970061,-0.06838158002038362,0.7134090701836472,-0.5855990656990813,-0.6255611903189052,-0.2776673809526785,-0.2814031501226062,-1.0585960374654613,0.361,8
Sergej Milinkovi?-Savi?,MF,Lazio,27,1746,0.24445612725298138,0.273,0.23019073714885094,0.4371676023616127,0.74,0.821,0.78,0.5489999999999999,0.7810434320799919,-0.17163438676258813,-0.2624846552716092,0.000279688292448821,-0.41372943010115054,-0.5168126080693345,-0.5017651527593154,-0.505397478313184,0.16183599798692266,-0.46128344473943933,-0.4923094700688581,0.5,-0.44501777797400477,-0.3780607069467793,-0.47724319795943665,-0.37863844029377736,-0.6002460713091691,-0.41711278569150173,-0.5670437067533018,-0.4290073378764532,-0.5168126080693345,-0.2776673809526785,-0.2814031501226062,-0.7144154503393629,0.629,31
Éder Militão,DF,Real Madrid,25,1218,0.3222439537510158,0.33299999999999996,1.4101088202826966,-0.36918421219165737,0.872,0.941,0.912,0.634,-0.7154074347719397,-0.9604816028266772,-0.3066644167768944,-1.0274355915850466,-0.6788143132341401,-0.6518788428556894,-0.3872280470280176,-1.0805213638777984,-0.538446671991756,-0.28850222202970105,-0.15002074250672717,0.867,0.9476552577281893,0.1646026213701792,0.7613594829139451,0.6096374480876599,-0.1813424251329461,-1.0716720040824537,-0.6774352549030416,-0.6316694254163847,-0.6518788428556894,-0.2776673809526785,0.8428273950960999,-0.39878230550448523,0.611,4
Luis Milla,MF,Getafe,28,1165,-0.7910146123601988,0.25,-0.8589644165131605,1.7873380825438319,0.78,0.898,0.8109999999999999,0.568,-0.7154074347719397,0.3988704493147664,0.6712280036523571,-0.8599760857319669,-0.2550425652969043,0.9304185430334426,-0.5663474541492592,-0.22364296453984084,-0.962639546604153,0.2431922589969418,0.39313637451015115,0.517,-0.8030595337285864,0.3989281698887794,-0.44810286290819196,0.8022027928624117,-0.3262530466149627,-0.6094937014118103,-0.9717993713698467,-0.6164088659186102,0.9304185430334426,-0.2776673809526785,1.0618834755807744,0.42179436109645146,0.55,84
James Milner,DFMF,Liverpool,37,546,-0.7910146123601988,0.16699999999999998,-0.8589644165131605,-0.18166053438857133,0.74,0.897,0.831,0.439,1.1520477343683966,1.8619304932691538,3.0701165778894053,2.848421018405066,3.0510173830678364,4.498777468490873,2.5988178687494314,3.2115043995816,1.1191685611089954,0.998352787907644,0.23545273693054955,0.235,2.9474124903382375,2.9237861450738976,0.6322081250478876,-0.37863844029377736,2.9355030468002563,2.6528657404490907,1.4397371885955368,0.9373047701868571,4.498777468490873,-0.2776673809526785,-0.2814031501226062,1.8099550232852522,0.43799999999999994,2
Kim Min-jae,DF,Napoli,26,1755,-0.2759342957321041,0.4,2.771552762360211,-1.7756117957148025,0.902,0.932,0.945,0.726,-0.7154074347719397,-0.9013623479597671,-0.03861659112888806,-0.9189374673799984,-0.5909058220755077,-0.7455501322905711,-0.5593636378339587,-0.9787956066658433,-0.8645071778904019,-0.589251368805317,-0.4966104144876749,0.875,-0.49693753245166017,-0.4625506887143409,0.40431406235830974,0.11127610266454184,-0.3556059714334158,-1.2377844626628527,-0.8830869616424405,-0.6711639303706202,-0.7455501322905711,-0.2776673809526785,-0.2814031501226062,-0.55141626671748,0.6409999999999999,25
Takumi Minamino,MFFW,Monaco,28,480,0.15061659147553685,0.5,0.04866487820518246,-0.519203154434126,0.659,0.732,0.809,0.33299999999999996,6.852162848299095,1.464275808499386,-0.22324294865903718,1.7206423377739741,-0.6788143132341401,3.7678263881197176,-0.3722846582878466,2.1776426242155686,4.419307550040634,1.7457180961386853,1.2067681556845749,0.217,5.936509772860378,1.4590871108063215,-0.2948036135162325,-0.37863844029377736,1.2894454925226018,2.7476159935704927,3.328233602960167,3.0376043742682457,3.7678263881197176,7.384387262412292,-0.2814031501226062,1.8422276008580196,0.625,61
Rafa Mir,FW,Sevilla,25,764,0.9837876566495645,0.281,-0.042098051266651906,-0.706726832237212,0.7070000000000001,0.853,0.6459999999999999,0.5,-0.7154074347719397,-0.30047489103573183,-1.062298480368685,-1.0962020083347248,-0.6788143132341401,-0.45086511836682336,-0.5663474541492592,-0.4345163363771163,-0.962639546604153,-0.6617789844888857,-1.1274525281462449,0.5,-1.3119662540895203,-0.8447354349300905,-0.26871396155725435,-0.37863844029377736,-0.8752321149948183,0.0783834946496103,1.692686426052822,0.5564513828428156,-0.45086511836682336,-0.2776673809526785,-0.2814031501226062,-0.5446655165880551,0.419,12
Aleksei Miranchuk,MF,Torino,27,1162,0.7648648294337879,0.41700000000000004,0.6840053845080225,0.4934247057025386,0.809,0.885,0.863,0.525,0.16207150012532673,0.777319809395721,-0.4552648738563177,0.34540721027298976,0.1443632188631744,-0.3243400402137976,-0.500950805847379,0.3849345639278617,0.1934138056527651,-1.13691989983983,-1.1525594342117955,0.25,-0.9763221571812865,-1.188430850268051,-0.8970786236828614,-0.37863844029377736,-0.7688898781116639,0.03807118379505952,-0.2044506533963685,-0.25260789771828285,-0.3243400402137976,1.0549845725993412,-0.2814031501226062,-0.7488529390141724,0.263,99
Fabio Miretti,MFFW,Juventus,19,829,-0.7910146123601988,0.294,-0.8589644165131605,0.15588208565698364,0.7070000000000001,0.815,0.762,0.4,0.1301848259229382,0.5874174573086434,0.0020587329744616994,0.15951091899534847,-0.26938767347119696,0.17531605021819383,-0.40667163455914374,1.1400517149850167,1.2810286278233964,0.380461377013646,-0.14297487028264258,0.47100000000000003,0.9624078244108134,-0.9130517637631816,-0.378820033305971,-0.37863844029377736,0.14815872158502455,0.5708051412399293,0.9094444312083605,-0.0031285624023035382,0.17531605021819383,2.290782147138684,-0.2814031501226062,0.8275650040130622,0.25,8
Stefan Mitrovi?,DF,Getafe,32,1041,-0.7910146123601988,0.0,-0.8589644165131605,-1.0255170845024584,0.8220000000000001,0.857,0.8909999999999999,0.657,-0.7154074347719397,-1.1619818173757055,-1.178004268650163,-1.0962020083347248,-0.6788143132341401,-0.7822237518764553,-0.5663474541492592,-1.3436145971394298,-0.962639546604153,-1.0749464715224144,-1.0073352518350558,0.4,-0.8473800572204198,-0.12733968575656687,2.2097484501173974,2.4295460725134186,-0.7996636630641573,-1.2963192314414294,-0.8940425610502665,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,-0.2814031501226062,-0.7638886880442587,0.75,84
Maximilian Mittelstädt,DF,Hertha BSC,25,535,-0.7910146123601988,0.0,-0.8589644165131605,1.6185667725210549,0.6779999999999999,0.878,0.623,0.271,-0.7154074347719397,1.6738811851406457,1.0286845554442883,0.8048359425582522,2.262587369440027,2.891033405374371,5.665044239816809,1.4817875239881728,-0.962639546604153,5.191474006954019,4.409626390874853,0.524,2.7604328108852485,4.476979548722455,2.645584106278826,-0.37863844029377736,2.424142062604526,1.1213677430103925,-0.24496679875841756,0.5890917717058739,2.891033405374371,-0.2776673809526785,5.934436013909043,4.138194756359151,0.33299999999999996,101
Henrikh Mkhitaryan,MF,Inter,34,1149,-0.3976438744653745,0.077,-0.13286098073848615,0.4371676023616127,0.866,0.932,0.858,0.75,-0.2717039872738442,-0.3269970688361999,0.05377351101163693,0.12220244091675626,0.5833496368476345,-0.40131602677815914,-0.4831433971082248,0.18773971941643885,0.4463157942755265,-0.04728899581877279,0.07879570631125908,0.47100000000000003,0.04530575030526034,-0.33370260421057324,-0.6043803983371876,-0.37863844029377736,-0.47428696277533966,-0.24127540996854055,-0.41323580622502054,-0.057666424019517507,-0.40131602677815914,-0.2776673809526785,-0.2814031501226062,0.33119066079197174,0.273,23
Anthony Modeste,FW,Dortmund,34,750,0.4142733285495428,0.429,0.04866487820518246,-1.1942883945252356,0.5770000000000001,0.66,0.5,0.33299999999999996,0.3042230875786838,0.08746605843885136,-1.1184058072541534,-0.33041919141030673,-0.18512022688726038,-0.6449177201469048,-0.5663474541492592,-0.3863657582380646,-0.4115281639077268,-0.8933260984677471,-0.5016314816357307,0.4,-0.43973415599109067,-0.8365190689981024,0.7434105192028936,-0.37863844029377736,-1.0364351361786655,-0.41690947787292987,0.883483339614419,-0.2739054399956934,-0.6449177201469048,-0.2776673809526785,-0.2814031501226062,-1.051592149679184,0.44299999999999995,19
Luka Modri?,MF,Real Madrid,37,1122,0.4174960235787132,0.19,0.04866487820518246,0.3434057634600697,0.8690000000000001,0.93,0.883,0.6859999999999999,0.19335417160116508,0.9061137244614785,1.6047659554974238,0.09820078098589168,-0.2388017585577767,0.41094363614771395,-0.4439999554919093,0.7517661431269547,0.510920300177735,-0.6637022660317059,-0.8690049117613029,0.5,-0.4610149033548001,-0.7853671173033616,-0.8005678345330303,-0.37863844029377736,0.44204410211105727,0.6263594041827388,-0.23732889344388955,-0.1269895757859247,0.41094363614771395,-0.2776673809526785,-0.2814031501226062,-0.7202586577364535,0.5379999999999999,4
Johan Mojica,DF,Villarreal,30,457,-0.7910146123601988,1.0,-0.8589644165131605,0.6246912801646987,0.82,0.917,0.91,0.639,-0.7154074347719397,2.6705306182073953,0.9773226262091361,0.4485595547991873,3.3047676198164484,4.926342118717549,3.6389796988259113,1.2894480029509272,-0.962639546604153,2.7098851475605095,3.6596976434951234,0.7140000000000001,0.7904513666664114,-0.08913926343375829,0.553959654660038,7.146963510619572,2.50660252250296,2.229377079204984,-0.3270326328211561,1.0493744901064808,4.926342118717549,-0.2776673809526785,-0.2814031501226062,3.700643156505301,0.667,18
