Player,Pos,Squad,Age,Min,Goals,SoT%,G/Sh,ShoDist,PasTotCmp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasCrs,TI,SCA,GCA,Tkl,TklWon,TklDri%,Blocks,Int,Clr,Err,Touches,TouAtt3rd,TouAttPen,CPA,Crs,PKwon,PKcon,Recov,AerWon%,Rankings
Alphonso Davies,DF,Bayern Munich,21,1740,-0.6926610419727555,0.33299999999999996,-1.0821198573645736,-0.16852018438861327,0.841,0.883,0.866,0.6609999999999999,0.09616925973191838,0.39849802312019483,-0.3172487490107672,0.8893915502864566,1.4612801169241754,0.7875243002651572,0.8915154892208589,0.17544562829145965,-0.16811794639074093,-0.10178947405773084,-0.13330985300676362,0.405,0.2211355262911885,0.16762540507887982,-0.5934023160673523,-0.30744497024378353,0.09606444529280804,0.49170650552096345,0.298282775500167,1.3786956078210069,0.7875243002651572,-0.24462199880978383,-0.2412795325316411,0.09908516250979642,0.484,1
Ben Davies,DF,Tottenham,29,2538,-0.5939805314408385,0.368,-0.501847774285304,-0.052157412514718296,0.8590000000000001,0.9309999999999999,0.907,0.613,-0.5662281362935758,-0.883101659965848,-0.21288563470315214,-0.7164571032103126,-0.7203526137949592,-0.7106966962575533,-0.2992332065663307,-0.8460260564588932,-0.6339785460681254,-0.7296470643778673,-0.8437776533379238,0.353,-0.6704624508040468,-0.5068391402557475,-0.00435696427725927,-0.30744497024378353,-0.6625321595791384,-0.795011106975667,-0.6789887745435227,-0.580260117474441,-0.7106966962575533,-0.24462199880978383,0.13801514477499688,-0.788104131052302,0.611,14
Craig Dawson,DF,West Ham,32,2754,-0.5335145323403991,0.2,-0.15368452443774236,-1.720023809373876,0.823,0.9109999999999999,0.904,0.659,-0.4822727727865266,-0.9918249940274452,-0.6216712763404239,-1.0090676797552305,-0.7203526137949592,-0.8145812016766316,-0.489072636958577,-1.0494386218316776,-0.6194696922750201,-0.8811732928682509,-0.8461064541560477,0.444,-0.39065992302570474,-0.804352285177878,0.2771556937182294,-0.08342219943475938,-0.9263284092663747,-1.0599875268191132,-0.6700538317874943,-0.6291731704793211,-0.8145812016766316,-0.24462199880978383,0.37042609900700546,-0.7020270752372524,0.648,74
Kevin De Bruyne,MF,Manchester City,30,2201,1.042631924807154,0.40299999999999997,1.1229140583366506,0.3938998796685449,0.755,0.867,0.797,0.534,0.600205954528853,1.3508713751663084,0.18485449700418952,0.9239089781484143,0.04848474492861057,0.8637488589618668,-0.39194523526469865,0.7586281026598405,0.3732784797417165,-0.8660077211947491,-0.8340080867721671,0.244,-0.5683522705784981,-0.9093192398672074,-0.6521752156014771,-0.30744497024378353,-0.38724563031321413,0.6053070703480046,0.09167484953906753,0.09599847665345738,0.8637488589618668,-0.24462199880978383,-0.2412795325316411,-0.6811536659741154,0.341,3
Konrad De La Fuente,FWDF,Marseille,20,785,-0.6926610419727555,0.267,-1.0821198573645736,0.10299294998380812,0.787,0.89,0.831,0.5,1.8439294988184398,1.3127051724491132,-0.6102375759715593,2.1983713957040054,1.9596855070976746,2.472808950947337,0.03665320406461207,1.123853583310251,2.6819370597650627,-0.17504401114278292,0.47651976000941726,0.778,1.08249559547008,-0.23750746620963065,-0.48207578522289335,-0.30744497024378353,0.20923045719394098,2.0903829815634434,2.5290949472013184,3.5276975208500656,2.472808950947337,-0.24462199880978383,-0.2412795325316411,-0.11926818622161127,0.364,38
Rodrigo De Paul,MF,Atlético Madrid,28,2151,-0.3142481218786052,0.391,0.4265875586415272,1.1308641015365442,0.792,0.885,0.873,0.598,-0.5415768744129454,0.4436305305057486,0.47762349795199704,0.23100184651998618,-0.10374286886215948,-0.19130652839454795,-0.38801014420380386,0.07761668904094768,-0.42410019593346404,-0.251204653171284,-0.36491607112369356,0.46,-0.5134300746438314,-0.5350631099684943,-0.6283620741370174,-0.30744497024378353,-0.4213551972161383,-0.38812818625806905,-0.7342593997207348,-0.4230542083248651,-0.19130652839454795,-0.24462199880978383,-0.2412795325316411,-0.460152956347611,0.317,9
Mattia De Sciglio,DF,Juventus,29,1168,-0.26380635750356835,0.33299999999999996,0.890805225104943,1.1308641015365442,0.813,0.8759999999999999,0.877,0.622,0.4132307866573153,0.9923047270707325,0.17995064596924637,0.7371757495877627,2.882095887747365,1.1368123951382443,1.350831812414931,0.31621127672919885,0.0665947181439175,-0.04237056811536797,-0.16113765951003894,0.33299999999999996,0.6886591079336595,0.665469894087842,0.7980936271950132,-0.30744497024378353,0.24746106330701897,0.06077431687293627,-0.45983851203560333,-0.05219537155531689,1.1368123951382443,-0.24462199880978383,1.4070935685030284,0.26687495295076885,0.5479999999999999,8
Thomas Delaney,MF,Sevilla,30,1549,-0.20760396825421715,0.294,0.3105331420256732,-0.9248782015689286,0.789,0.8759999999999999,0.821,0.636,-0.3664991395060787,-0.49512354334372133,-0.23637213585002856,-0.5491470133313613,-0.36604325433712376,-0.4517875877218713,-0.454819610104715,-0.7308149189002902,-0.523731272172536,0.22516227449023565,0.09159315265985338,0.375,0.003601057894472365,-0.3365182736549331,0.002523072086926839,0.4891447144664199,-0.2830913843348986,-0.5692531929615451,-0.4640531576508889,-0.5604792692381227,-0.4517875877218713,-0.24462199880978383,-0.2412795325316411,0.164812346616461,0.657,12
Andy Delort,FW,Nice,30,2448,0.8163888975769088,0.37799999999999995,0.4265875586415272,-0.052157412514718296,0.613,0.7020000000000001,0.5920000000000001,0.46799999999999997,-0.4546514581927073,-0.31907099204373884,-0.9588818387377908,-0.3646776071554558,-0.10382103946876851,-0.16127934717496334,-0.47770751385786053,-0.4030853417602377,-0.15962493472051656,-1.0328306901852364,-0.9887870899950258,0.35700000000000004,-0.989283683684426,-0.9774691067026294,-0.7428626375649836,-0.30744497024378353,-1.0428122252946297,-0.3885976701204818,0.06719563327009044,-0.36112758484228374,-0.16127934717496334,0.20834923120346546,-0.2412795325316411,-1.1087803440014434,0.433,115
Fabian Delph,MF,Everton,32,662,-0.6926610419727555,0.0,-1.0821198573645736,1.7320717562183336,0.8540000000000001,0.9440000000000001,0.855,0.774,-0.7032432895370804,-0.13536738577236235,2.5695398561310085,-0.3849540560277976,-0.7203526137949592,-0.6336814536727396,-0.435582610970149,-0.3866057694671437,-0.9065922726017347,2.2790579872190655,2.610446061665291,0.273,1.789222774398198,3.0166155393176473,0.35859867657856365,-0.30744497024378353,1.1635651477171651,-0.16076164932960496,-0.8847258333026679,-0.6291731704793211,-0.6336814536727396,-0.24462199880978383,-0.2412795325316411,2.8348246200904823,0.5,77
Moussa Dembélé,FW,Lyon,25,2207,1.747166514980173,0.44,1.1229140583366506,-0.8860906109442972,0.695,0.7559999999999999,0.6940000000000001,0.429,-0.07298600103320278,-0.4461205618898559,-1.0434148100461271,-0.8196036684168162,-0.6374610267536985,-0.6895566612540639,-0.4724884773089191,-0.25829776204362204,0.45937031120564165,-0.9531748156144764,-0.913065243528055,0.41700000000000004,-0.7864100692397687,-1.0279130822954166,-0.5648925804755991,-0.30744497024378353,-1.0490646360768332,-0.4111662658777946,0.4722618679660714,-0.07471969981321866,-0.6895566612540639,1.2626823569751289,-0.2412795325316411,-1.0778237229520886,0.508,20
Ousmane Dembélé,FW,Barcelona,25,1409,-0.42603456674563844,0.184,-0.8500110241328658,0.6266254234163342,0.741,0.868,0.757,0.49200000000000005,4.417904703961358,2.009584750638177,-0.521800612205627,1.964271298837422,1.9737857477744476,3.086390545718299,-0.33545175787233716,1.593131638666948,2.671079382579986,-0.16946066079526986,0.026936959677780523,0.348,-0.725042751650104,-0.5516412659509927,-0.8455263501742146,-0.30744497024378353,0.06617846917520713,1.7109091293257128,1.0478526520393672,2.819546693277112,3.086390545718299,-0.24462199880978383,-0.2412795325316411,-0.6037301952857203,0.385,6
Merih Demiral,DF,Atalanta,24,1917,-0.5293517463741605,0.24,-0.617902190901158,-1.4679044703137707,0.873,0.884,0.9159999999999999,0.794,-0.2950925161426972,-1.006850418770587,-0.863665429620275,-0.9851868628772641,-0.7203526137949592,-0.8008828253988246,-0.48582434344439074,-0.9995249816699586,-0.5456670571910408,-0.34824506558511215,-0.32967027272845134,0.55,-0.137987966816524,0.26837352502575046,0.5355466553048622,0.22894757958064052,-0.6647900301661775,-1.0056543388351258,-0.5155438407719983,-0.5829173658268189,-0.8008828253988246,-0.24462199880978383,0.38642644751807664,-0.27714809682499575,0.721,24
Kerem Demirbay,MF,Leverkusen,28,2049,-0.5704301314163839,0.306,-1.0821198573645736,1.5575275984074919,0.765,0.857,0.843,0.596,0.06047074911302455,0.36718793539628186,0.3591546660293398,-0.05170569625321717,-0.31857721276993206,-0.30503754321007875,-0.44800023550900026,-0.08519319543482114,0.2511465066365841,-0.0916861396603488,-0.007816581913785972,0.396,-0.33222910207316997,-0.00537195402387976,-0.5606418350657173,-0.30744497024378353,-0.308531160524582,-0.30323837287022354,-0.5709185029198733,-0.2916209280942521,-0.30503754321007875,-0.24462199880978383,-0.2412795325316411,-0.256281176439445,0.371,30
Ermedin Demirovi?,FWMF,Freiburg,24,871,0.8169468369968517,0.34600000000000003,-0.15368452443774236,-0.7503340437580868,0.6459999999999999,0.7170000000000001,0.643,0.545,2.390923824955585,0.5233322817765895,-0.9151914679825793,-0.2861108371059393,0.3823386561824546,0.024639545096097414,-0.4265372492965579,0.4328386386285163,2.6113186305000045,0.37513142847531067,-0.5300606439306463,0.111,1.5813849800551494,-0.8042800101245332,-0.3211201065937107,-0.30744497024378353,-0.28512758544261624,0.7339882170064186,1.974025843884377,0.002019413466546978,0.024639545096097414,-0.24462199880978383,-0.2412795325316411,0.00879553431899524,0.27,103
Diego Demme,MF,Napoli,30,692,0.48359067930255856,0.5,4.720600973428121,-0.6921526578211393,0.902,0.941,0.9259999999999999,0.667,-0.7032432895370804,-0.2172658684313967,3.0982195792885814,0.7459680903442538,0.9980307126507136,0.19213228231707308,-0.4427949708941627,1.3541254420761406,0.021836432316711188,1.9958058067206832,2.5694616689605807,0.423,1.7560150986813747,1.252763156303573,-0.3714108753057788,-0.30744497024378353,2.7690315629143565,0.9364784679563665,-0.4793796982109923,0.037151053650742845,0.19213228231707308,-0.24462199880978383,-0.2412795325316411,2.423847239247809,0.6,25
Jason Denayer,DF,Lyon,26,1002,0.9945097825557233,0.667,4.720600973428121,-1.8945679671847178,0.945,0.9620000000000001,0.966,0.868,-0.7032432895370804,-0.9132199793330171,-0.2279345072232861,-1.026194326203065,-0.7203526137949592,-0.7434006835597509,-0.4178775354490214,-0.9468554945003995,-0.9065922726017347,-0.34161228824699086,-0.43216758709403613,0.75,0.8909104205801345,0.5619229888917161,1.829389748839078,1.5397367986426014,1.071402209773485,-1.0423438732632198,-0.5746388405987274,-0.6291731704793211,-0.7434006835597509,-0.24462199880978383,1.920359444274303,0.19982440470370533,0.462,20
Leander Dendoncker,MF,Wolves,27,1950,-0.40367896228428785,0.435,-0.03763010782188851,-0.2654891609501922,0.873,0.878,0.9159999999999999,0.83,-0.3019996830770637,-0.6986341121749013,-0.5980494512232467,-0.8810657590727994,-0.7203526137949592,-0.6347852766066061,-0.47823717550480577,-0.6569613864042576,0.031139031569148334,-0.275044486000455,-0.3886624126615885,0.486,-0.00859324149758905,-0.5731384268351352,-0.35265518538222307,-0.30744497024378353,-0.7299187748556557,-0.656189631824055,-0.5063004379758975,-0.5837001563670918,-0.6347852766066061,-0.24462199880978383,-0.2412795325316411,-0.42310030208778115,0.513,75
Memphis Depay,FW,Barcelona,28,1851,1.2692738408392796,0.518,0.5426419752573812,0.4132936749808602,0.7509999999999999,0.8859999999999999,0.7240000000000001,0.445,-0.23357222128746602,0.6849264433698242,-0.7112927910217764,0.21391921788681512,0.49036387694019157,0.6177772031469894,-0.46056750470992086,0.3278766880101883,0.5084869436883754,-0.9525386586294636,-0.9420779588601546,0.2,-0.907000059563628,-0.9908986052340545,-0.8198068312051945,-0.30744497024378353,-0.42048004410054607,0.6716310329603545,0.8801259373906264,1.2774506140966426,0.6177772031469894,2.0018803737032513,-0.2412795325316411,-0.8893746466668404,0.429,6
Sergiño Dest,DFFW,Barcelona,21,1512,-0.6926610419727555,0.25,-1.0821198573645736,-0.187913979700929,0.88,0.946,0.888,0.611,0.33171045728439125,0.05269155499610333,0.11397563277324992,0.02403610061593166,0.005606642554494623,1.161814795320091,0.9539415992438781,-0.01159143246908098,-0.3182473423786903,0.0453283446315677,0.1518203413204852,0.679,-0.11057820885507107,-0.4661281054619072,-0.5068532940767504,-0.30744497024378353,0.07940990473368024,0.45614082129987277,0.03143562050465877,0.6962208321172009,1.161814795320091,-0.24462199880978383,-0.2412795325316411,-0.40729329039633094,0.44,6
Kiernan Dewsbury Hall,MF,Leicester City,23,2105,-0.5736818801057696,0.14300000000000002,-0.501847774285304,0.801169581227176,0.7709999999999999,0.87,0.8029999999999999,0.49700000000000005,-0.16634566885819824,-0.033271419917394636,-0.10439573176529578,-0.16725842810430375,-0.3509928211345007,0.09244114409398785,-0.4450359289362797,-0.15556648604952722,-0.2961669388216259,-0.5006846430072667,-0.47610338765292215,0.371,-0.2143973538879621,-0.597965333841633,-0.4927210535750352,0.08334439527200586,-0.49718532202526555,-0.2202077482176481,-0.5075147045692283,-0.4101250169885828,0.09244114409398785,-0.24462199880978383,-0.2412795325316411,-0.4152650933558403,0.469,69
Giovanni Di Lorenzo,DF,Napoli,28,2869,-0.6271893264629945,0.25,-0.501847774285304,-0.9830595875058761,0.88,0.9229999999999999,0.914,0.742,-0.30931875432305217,-0.5331433972602525,-0.2775929562527072,-0.26994752292754354,-0.22617400534236828,-0.362320457255365,0.4609457218724653,-0.620354185063782,-0.5276234921722519,-0.5545404755708635,-0.5303133867451159,0.532,-0.6785605037630965,-0.6460764776470815,-0.610574645449251,-0.30744497024378353,-0.5760916814792372,-0.439863334711321,-0.46507080684005897,-0.37573521451747205,-0.362320457255365,0.045254326845261705,-0.2412795325316411,-0.861484206927797,0.65,25
Ángel Di María,FW,Paris S-G,34,1645,0.33502598913820864,0.431,0.0784243087939655,0.5102626515424392,0.759,0.8590000000000001,0.79,0.5579999999999999,1.3050073851462858,1.6427751795002612,-0.08843263977988898,1.4778983771691983,0.8087956070262308,1.1218391179329703,-0.2866859893363012,1.1866650111176862,1.2264710488877706,-0.3335202061850801,-0.35060417722553355,0.293,-0.6877450511986133,-0.5444091738632468,-0.808953447549387,-0.30744497024378353,0.050225480043258594,1.2160288376917299,0.4479256415216225,0.8478013851537531,1.1218391179329703,0.5979870977498165,-0.2412795325316411,-0.724306842859667,0.5,7
Boulaye Dia,FW,Villarreal,25,1269,1.0342478923357916,0.297,0.5426419752573812,-0.47882090938566574,0.759,0.785,0.821,0.5,1.6945218922242484,0.35552722098224404,-1.054257994747748,-0.766015058889153,-0.7203526137949592,-0.46906593516207146,-0.5001605619348856,0.17652051268971986,1.0406486312097598,-0.7296470643778673,-0.4818154690352521,0.2,-0.5879773125572524,-0.6434574442830174,-0.7264307313163483,-0.30744497024378353,-0.7598135752138754,-0.08350136413986829,1.2372563925767792,0.26523694160991546,-0.46906593516207146,-0.24462199880978383,-0.2412795325316411,-0.9489704241161965,0.451,18
Moussa Diaby,FWMF,Leverkusen,22,2760,0.26014219178269943,0.509,1.819240558031774,0.006023973422229193,0.746,0.8170000000000001,0.804,0.609,0.5252018099510144,0.013998333176737479,-0.8163026109686046,0.10740350944306172,0.25732512383218575,0.10031903189633236,-0.42050105223552725,-0.24597500769329939,0.024527530012126937,-1.0328628550627161,-1.0185129306242542,0.132,-1.1385058385152957,-0.9229680994518532,-0.8497744968221527,-0.30744497024378353,-1.0159085401080403,-0.41550837975995636,-0.131098345660428,0.18686972407818359,0.10031903189633236,-0.24462199880978383,-0.2412795325316411,-0.9763775184266857,0.263,30
Mouctar Diakhaby,DF,Valencia,25,1948,-0.6926610419727555,0.125,-1.0821198573645736,-1.2545727218782972,0.774,0.8220000000000001,0.8759999999999999,0.629,-0.4801013112696173,-0.9395909715161203,-0.5432158882047898,-0.9535555413201036,-0.6029618716234613,-0.7595905158644147,-0.48605248655178573,-0.9866750378603579,-0.7797417229643226,-0.2461672806836836,-0.11518475296635639,0.6920000000000001,0.07632163193032102,0.2507288173718538,0.8118275202445585,-0.30744497024378353,-0.7611963966207203,-1.0177650010099564,-0.6897806568491639,-0.5836534694942868,-0.7595905158644147,-0.24462199880978383,0.37643728664459564,-0.22821430914692906,0.5870000000000001,43
Abdou Diallo,DF,Paris S-G,26,877,-0.6926610419727555,0.5,-1.0821198573645736,-0.4012457281364026,0.894,0.924,0.9309999999999999,0.7240000000000001,0.28804650217333716,-0.3584079116675114,1.1755056767613064,0.443846082014943,0.896293255817907,0.6563995516414394,1.331311783832574,-0.7076887700214006,-0.34306919234249034,1.3140102774292592,1.8385654007322954,0.529,0.6068188176538213,0.46567054589504203,0.6970430247144516,2.037514021805067,1.6807943039322544,0.6100443426693705,-0.4271088546172917,-0.0022988938352490073,0.6563995516414394,-0.24462199880978383,-0.2412795325316411,0.24142607021244303,0.789,7
Habib Diallo,FW,Strasbourg,26,1541,1.9077401077223024,0.44,1.0068596417207967,-0.8860906109442972,0.716,0.7859999999999999,0.71,0.652,-0.36475095443129085,-0.37787551104540634,-0.859396028763485,-0.48545464010771006,-0.1861295140543488,-0.5493435749374094,-0.4882710828752798,-0.2200655264124211,0.793155702319092,-0.9248407145929879,-0.8238342064132328,0.14300000000000002,-0.6386852430996252,-0.9438282117641286,-0.5962285014454992,-0.30744497024378353,-0.7571105974188675,-0.12010362209929809,0.703086585697084,-0.22637846403420195,-0.5493435749374094,-0.24462199880978383,-0.2412795325316411,-0.8079548053705666,0.45299999999999996,98
Rúben Dias,DF,Manchester City,25,2402,-0.510192479305183,0.222,0.19447872540981936,-1.1576037453167183,0.943,0.953,0.971,0.8640000000000001,-0.16034498770733263,-0.7699588341352771,0.4019614329260579,-0.9280120108047796,-0.7203526137949592,-0.7530681774943706,-0.44295296233813575,-0.8013329575537472,-0.4539438833210578,-0.7575091142960935,-0.6021759950108972,0.43799999999999994,-0.7944419862399377,-0.5493617295764752,-0.06092936398614461,0.03502447788724753,-0.24673342533304302,-0.9843908045629658,-0.6691366252195786,-0.6291731704793211,-0.7530681774943706,-0.24462199880978383,-0.2412795325316411,-0.6403584163034918,0.596,3
Brahim Díaz,MF,Milan,22,1855,-0.18635820693905206,0.2,0.0784243087939655,0.044811564046860625,0.8440000000000001,0.879,0.877,0.634,-0.000255838865892151,0.14269784856249113,-0.36155265335299075,0.1688670554221682,-0.3505243133905205,-0.44519019545782157,-0.4836990280347486,0.16924919605851887,0.3988674216290204,-0.4308372648613084,-0.19205669147664925,0.35,-1.0583278771548315,-0.8511375197918573,-0.7694451715123258,-0.30744497024378353,-0.6722710112942898,-0.11086647199845943,-0.08213544315722623,-0.12247387037162413,-0.44519019545782157,-0.24462199880978383,-0.2412795325316411,-0.6097083234718925,0.14300000000000002,45
Luis Díaz,FW,Liverpool,25,958,1.7909358154751047,0.368,0.19447872540981936,-0.11033879845166579,0.879,0.91,0.88,0.8859999999999999,1.8376869949348416,1.2702585041915344,-0.1901515281148734,2.3874073223724244,0.6163823843265822,1.1336851761053066,-0.47147316021643193,2.4196043665212317,1.0537386431309976,-0.16819278574046248,0.20269639398546435,0.3,-0.2709232686420338,-0.7601284776674748,-0.7413567948152515,-0.30744497024378353,0.47366008302168366,2.0438661347940337,2.8135254983482687,3.3879261868463133,1.1336851761053066,-0.24462199880978383,-0.2412795325316411,0.5383262272006355,0.263,2
Víctor Díaz,DF,Granada,33,1500,-0.4422099062427502,0.154,-0.15368452443774236,1.0532889202872813,0.759,0.927,0.853,0.515,-0.7032432895370804,-0.8101267397275604,-0.22418281149583444,-0.7117490974208229,-0.35446914859483447,-0.49973882824701554,-0.08486898470223067,-0.8207624557533183,-0.7089083760467918,-0.29454768420251004,-0.40191231685043743,0.519,-0.04676482547395194,0.15367620514009556,1.0745477383536577,-0.30744497024378353,-0.37807033897689857,-0.929326550696354,-0.6430647036553969,-0.6291731704793211,-0.49973882824701554,-0.24462199880978383,-0.2412795325316411,0.06886197596752258,0.478,83
Bamba Dieng,FWMF,Marseille,22,975,3.4815245535273327,0.486,0.774750808489089,-0.7309402484457708,0.736,0.8079999999999999,0.78,0.667,0.09924392338295296,-0.2014372595752056,-1.125626326506018,-0.12317213072585656,0.1709019809232933,-0.3064189124445878,-0.4719733508104973,0.18858580028186558,1.9319457292128304,0.31469507868073987,0.5609140542059061,0.3,-0.8614895709694433,-0.4675613778479075,-0.36637499238761484,-0.30744497024378353,-0.43567147673099826,0.5252377331201765,2.3507006460408304,2.0628292649646482,-0.3064189124445878,5.157582578209767,-0.2412795325316411,-0.7536209974621955,0.515,38
Eric Dier,DF,Tottenham,28,3071,-0.6926610419727555,0.308,-1.0821198573645736,-0.5951836812595604,0.885,0.937,0.945,0.715,-0.7032432895370804,-0.9351464107068782,-0.6717468709440289,-0.8930849815541185,-0.675674561222492,-0.7979752619165272,-0.48524547952618124,-0.9486648130488219,-0.7134787298909471,-1.02102798163468,-1.0281252531053928,0.308,-0.6817523411035374,-0.7030194214254829,0.19970889089362773,-0.30744497024378353,-0.7213866107173421,-1.0879330782640046,-0.8018188773949307,-0.6118487072714709,-0.7979752619165272,-0.24462199880978383,-0.2412795325316411,-0.9208295546292087,0.636,14
Lucas Digne,DF,Everton,28,1170,-0.6926610419727555,0.111,-1.0821198573645736,0.8787447624764395,0.718,0.836,0.787,0.40399999999999997,-0.7032432895370804,0.8883780637998848,-0.11705143519967523,0.21008606046216066,0.49144091411143687,1.1951249311883039,1.887922602770238,0.4590597882502218,-0.9065922726017347,0.8456154741811331,0.4014244667475414,0.733,0.8343625713137539,1.014221765832481,0.4465235726818487,-0.30744497024378353,0.31867159664312344,0.5131205293771587,-0.4605648151488804,-0.40180809991817507,1.1951249311883039,-0.24462199880978383,-0.2412795325316411,0.8169009786993644,0.6409999999999999,77
Virgil van Dijk,DF,Liverpool,30,3060,-0.5085057951124574,0.371,-0.03763010782188851,-0.9248782015689286,0.9079999999999999,0.9259999999999999,0.9570000000000001,0.784,-0.6180118045047239,-0.9587540341677903,-0.27375882184302097,-0.9645383989908607,-0.7203526137949592,-0.8244052897142506,-0.4792043837296623,-0.9745341295617163,-0.6158806600209362,-1.0528050791001566,-1.041559379962867,0.733,-0.956977004537765,-0.7012690869063217,-0.006263685474034723,-0.10582447651566179,-0.6263115562765279,-1.062851008177502,-0.6647262054725193,-0.6291731704793211,-0.8244052897142506,-0.24462199880978383,-0.2412795325316411,-0.4941050604878779,0.7709999999999999,2
Javairô Dilrosun,MFFW,Bordeaux,23,1732,-0.3311553610691681,0.25,-0.501847774285304,0.917532353101071,0.743,0.8759999999999999,0.753,0.555,0.8527726208111365,0.27794415537797545,-0.5412380396236065,0.06310785202641148,-0.456291221473853,-0.1474961289697587,-0.4455057982554759,0.4120722958442665,0.7198485622180898,-0.8546227836100302,-0.7747864488962845,0.222,-0.6380621107036412,-0.4079200340812683,-0.8122211918630602,-0.30744497024378353,-0.713438537422024,-0.058397669394088116,-0.33907477555819066,0.33332145847814,-0.1474961289697587,-0.24462199880978383,-0.2412795325316411,-0.8452871715646364,0.529,119
Federico Dimarco,DF,Inter,24,1430,-0.12345391531365249,0.447,-0.501847774285304,0.5684440374793867,0.8220000000000001,0.958,0.867,0.583,0.4518519411811496,2.1804506926861458,0.6079886931578106,0.9748207660475673,2.509912245052296,1.433376241079653,0.33264340310386076,1.4856889651819396,0.4066923548611729,-0.36242894547719606,-0.45290437236509773,0.435,-0.33500366129546344,0.09821036792096828,-0.49047688302729514,-0.30744497024378353,0.5213212509989483,0.7148444325989883,0.0447400499560664,0.0777255034471512,1.433376241079653,-0.24462199880978383,-0.2412795325316411,0.015040134373775176,0.32,23
Landry Dimata,FWMF,Espanyol,24,541,-0.6926610419727555,0.0,-1.0821198573645736,-1.0994223593797707,0.7170000000000001,0.769,0.733,0.833,-0.7032432895370804,1.2085543076835175,0.025686262635817643,-0.06716543989862936,-0.7203526137949592,-0.5410139442150209,-0.5001605619348856,2.502975370278618,-0.9065922726017347,-0.39939218090106876,-0.3301685349578908,0.0,-0.5934153346104913,-0.1884945015970099,0.5724681041800499,-0.30744497024378353,0.3784835859387256,1.0732332328956737,1.771504565843794,0.4525970543347085,-0.5410139442150209,-0.24462199880978383,-0.2412795325316411,-0.16624825460757184,0.36700000000000005,85
Sinaly Diomande,DF,Lyon,21,579,-0.6926610419727555,0.0,-1.0821198573645736,-1.6812362187492442,0.94,0.95,0.9620000000000001,0.877,-0.7032432895370804,-0.639226543509747,0.9264046532382795,-1.026194326203065,-0.7203526137949592,-0.8244052897142506,-0.4157774313379832,-0.15003385421108323,-0.9065922726017347,0.46839163692738334,0.3561012001641161,0.556,1.5294261585344664,4.068768002688662,5.802846412565343,-0.30744497024378353,3.4943155801875703,-0.8027026348541058,-0.415177006267815,-0.6291731704793211,-0.8244052897142506,-0.24462199880978383,-0.2412795325316411,1.2623212195947058,0.679,20
Issa Diop,DF,West Ham,25,963,-0.6926610419727555,1.0,-1.0821198573645736,-1.7394176046861918,0.861,0.9390000000000001,0.905,0.5820000000000001,0.10924376404239267,-0.9078764013176789,-0.3107672517449447,-1.026194326203065,-0.7203526137949592,-0.7401201231858926,-0.47162210830427437,-1.0002098629686942,-0.4447140096228961,-0.4464243918747679,-0.7883839078430056,0.2,1.2937630842691508,0.5991147589930453,1.980545451754335,-0.30744497024378353,0.35475459865048053,-1.0522778069798726,-0.6741103257106612,-0.6291731704793211,-0.7401201231858926,-0.24462199880978383,-0.2412795325316411,0.8823315317671174,0.48700000000000004,74
Sofiane Diop,MFFW,Monaco,21,1948,0.20731737184143204,0.324,0.774750808489089,-0.03276361720240293,0.7390000000000001,0.835,0.799,0.5429999999999999,0.14469622787927924,0.2141850923031752,-0.4233187072134503,0.46693625194669924,0.03094813610262763,0.24503847880804136,-0.4061067260475529,0.2241163624907046,0.5141338833372803,-0.4599930456592821,-0.5204586020007018,0.271,-0.9147703320350125,-0.33888471406821863,-0.825939225913703,-0.30744497024378353,-0.5237717286827267,0.19034758162295354,0.0900000489648522,0.381364191388442,0.24503847880804136,0.46692418385989937,0.37643728664459564,-0.6065283776496964,0.36,61
Axel Disasi,DF,Monaco,24,2721,-0.6236282041199426,0.1,-0.501847774285304,-1.273966517190613,0.882,0.932,0.938,0.733,-0.7032432895370804,-0.9047986284829038,-0.3574288684376143,-0.910631948848327,-0.6699276599360666,-0.801204411460028,-0.48893816377804844,-1.037397212539782,-0.9065922726017347,-0.7637200688187396,-0.7362390675040643,0.5,-0.5676667492991295,-0.41340359260754933,0.01335507945345765,-0.30744497024378353,-0.7115724346812469,-1.0730458219475163,-0.7213727045050298,-0.6096202757673372,-0.801204411460028,-0.24462199880978383,0.024059467193895578,-0.6224011294619568,0.669,61
Tiago Djaló,DF,Lille,22,2329,-0.585125131397399,0.385,-0.15368452443774236,-0.9248782015689286,0.878,0.92,0.92,0.773,-0.5539326588234632,-0.9505544295687282,-0.5776462774383332,-0.9249345917304667,-0.6418031365085435,-0.7353431193294121,0.274715433015292,-0.9016402594059003,-0.6519543637718382,-0.24484401746025475,-0.2750985780617305,0.578,-0.4339389436086087,-0.6316375266095547,0.11388894309052011,-0.30744497024378353,-0.5324774863522539,-0.8882725838496456,-0.7346418648503206,-0.5377975989699898,-0.7353431193294121,-0.24462199880978383,-0.2412795325316411,-0.5690157873494002,0.474,56
